formula,numberOfSpecies,fracActinoid,fracAlkali,fracAlkaline,fracChalcogen,fracHalogen,fracLanthanoid,fracMetalloid,fracNobleGas,fracRareEarth,fracTransitionMetal,electronsPerAtom,electronegativityRange,electronegativityStd,radiiRange,radiiStd,rowRange,rowStd,avgCoordination
H6 O6 Tb2,3,0.0,0.0,0.0,0.4286,0.0,0.1429,0.0,0.0,0.1429,0.0,-0.8571,3.44,1.1416,1.5,0.4911,7.0,2.3212,3.0
Be6 H8 O20 P4,4,0.0,0.0,0.1579,0.5263,0.0,0.0,0.0,0.0,0.0,0.0,-1.2632,1.87,0.7531,0.8,0.2703,2.0,0.552,3.0
F2 H8 N2,3,0.0,0.0,0.0,0.0,0.1667,0.0,0.0,0.0,0.0,0.0,-1.3333,1.78,0.6745,0.4,0.1592,1.0,0.4714,4.0
Cu2 H24 O28 S4 Tl4,5,0.0,0.0,0.0,0.4516,0.0,0.0,0.0,0.0,0.0,0.0323,-1.2903,1.82,0.663,1.65,0.43,5.0,1.27,3.0
Ba4 Cl4 H4 O4,4,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,-0.5,2.55,0.9972,1.9,0.715,5.0,1.8708,3.0
Dy1 H2,2,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.3333,0.0,0.3333,0.98,0.462,1.5,0.7071,7.0,3.2998,8.0
F24 H8 K8 O4 Sn4,5,0.0,0.1667,0.0,0.0833,0.5,0.0,0.0,0.0,0.0,0.0,-1.0,3.16,1.2174,1.95,0.6781,4.0,1.1873,3.0
Cl8 Cu2 H8 O4 Rb4,5,0.0,0.1538,0.0,0.1538,0.3077,0.0,0.0,0.0,0.0,0.0769,-0.6154,2.62,0.8701,2.1,0.6958,4.0,1.3889,3.0
H16 N8 O16,3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,-1.8,1.24,0.5615,0.4,0.1806,1.0,0.4899,3.75
As4 H12,2,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,-1.5,0.02,0.0087,0.9,0.3897,3.0,1.299,3.0
H8 N8 O20 Sr4,4,0.0,0.0,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-1.6,2.49,0.7916,1.75,0.4632,4.0,1.044,3.0
H4 Li4 O10 Se2,4,0.0,0.2,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,-1.2,2.46,0.9538,1.2,0.4186,3.0,0.7746,3.0
F6 H4 P2,3,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,-1.3333,1.79,0.8917,0.75,0.25,2.0,0.6872,4.0
Al1 C12 Cl3 H36 O6 S6,6,0.0,0.0,0.0,0.0938,0.0469,0.0,0.0,0.0,0.0,0.0,-1.6875,1.83,0.4064,1.0,0.2956,2.0,0.7441,4.0
Al4 H6 O18 P6,4,0.0,0.0,0.0,0.5294,0.0,0.0,0.0,0.0,0.0,0.0,-1.4118,1.83,0.7158,1.0,0.3038,2.0,0.6758,4.0
Ag2 H4 Ni6 O24 P6,5,0.0,0.0,0.0,0.5714,0.0,0.0,0.0,0.0,0.0,0.1905,-1.3333,1.53,0.684,1.35,0.3614,4.0,1.0057,3.0
H6 O4 Rb2,3,0.0,0.1667,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2.62,0.8924,2.1,0.747,4.0,1.4142,3.0
H8 N4 Na4,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2.11,0.7537,1.55,0.6348,2.0,0.8292,3.0
H64 Mg16 N32,3,0.0,0.0,0.1429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1429,1.73,0.5496,1.25,0.428,2.0,0.7284,3.0
H24 Na8 O16,3,0.0,0.1667,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2.51,0.8606,1.55,0.5483,2.0,0.7454,3.0
B6 Ga6 H36,3,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.39,0.1322,1.05,0.3745,3.0,1.0,4.0
H16 Mo2 N4 O4 S4,5,0.0,0.0,0.0,0.1333,0.0,0.0,0.0,0.0,0.0,0.0667,-1.2,1.28,0.4611,1.2,0.3609,4.0,1.1075,4.0
H16 O20 S4,3,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-1.6,1.24,0.5918,0.75,0.2345,2.0,0.6403,3.25
Cl2 H12 N4 O8 Zn1,5,0.0,0.0,0.0,0.2963,0.0741,0.0,0.0,0.0,0.0,0.037,-1.4815,1.79,0.5875,1.1,0.2815,3.0,0.7608,4.0
Cs3 H1 O8 Se2,4,0.0,0.2143,0.0,0.7143,0.0,0.0,0.0,0.0,0.0,0.0,-1.2857,2.65,1.0554,2.35,0.8226,5.0,1.7098,3.0
Gd2 H6 O6,3,0.0,0.0,0.0,0.4286,0.0,0.1429,0.0,0.0,0.1429,0.0,-0.8571,2.24,0.8067,1.55,0.5077,7.0,2.3212,3.0
F4 H4 Hg4 O4,4,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.25,-0.75,1.98,0.8303,1.25,0.4722,5.0,1.9203,3.0
Cl20 H8 Ir4 K8 O4,5,0.0,0.1818,0.0,0.0909,0.4545,0.0,0.0,0.0,0.0,0.0909,-0.3636,2.62,0.9033,1.95,0.6195,5.0,1.3484,3.0
Co2 H4 O10 Se2,4,0.0,0.0,0.0,0.6667,0.0,0.0,0.0,0.0,0.0,0.1111,-1.3333,1.56,0.6325,1.1,0.3448,3.0,1.0304,3.0
As4 Be6 H8 O20,4,0.0,0.0,0.1579,0.5263,0.0,0.0,0.1053,0.0,0.0,0.0,-1.2632,1.87,0.7539,0.9,0.2942,3.0,0.7947,3.0
C4 Co2 H8 O12,4,0.0,0.0,0.0,0.4615,0.0,0.0,0.0,0.0,0.0,0.0769,-1.6923,1.56,0.612,1.1,0.2851,3.0,0.7692,3.0
Cl6 Gd2 H24 O12,4,0.0,0.0,0.0,0.2727,0.1364,0.0455,0.0,0.0,0.0455,0.0,-1.0909,2.24,0.6411,1.55,0.3839,7.0,1.5164,3.0
H8 N4 O6,3,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,-1.7778,1.24,0.5562,0.4,0.1848,1.0,0.4969,4.0
F6 H12 O6 Si1 Zn1,5,0.0,0.0,0.0,0.2308,0.2308,0.0,0.0385,0.0,0.0,0.0385,-1.2308,2.33,0.8123,1.1,0.2673,3.0,0.7308,3.0
H20 I4 O24,3,0.0,0.0,0.0,0.5,0.0833,0.0,0.0,0.0,0.0,0.0,-1.5,1.24,0.5942,1.15,0.3132,4.0,1.0672,3.0
H1 O6 W2,3,0.0,0.0,0.0,0.6667,0.0,0.0,0.0,0.0,0.0,0.2222,-0.5556,1.24,0.536,1.1,0.3497,5.0,1.7498,12.0
Cl2 H4 Nd2 O4,4,0.0,0.0,0.0,0.3333,0.1667,0.1667,0.0,0.0,0.1667,0.0,-0.6667,2.3,0.8343,1.6,0.5503,7.0,2.4095,3.0
B4 Ca8 H4 N8,4,0.0,0.0,0.3333,0.0,0.0,0.0,0.1667,0.0,0.0,0.0,0.0,2.04,0.8354,1.55,0.593,3.0,1.118,6.0
H4 K2 O8 P2,4,0.0,0.125,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-1.5,2.62,0.8987,1.95,0.5867,3.0,0.927,3.0
B2 H8 N2 O16 P4 Zn2,6,0.0,0.0,0.0,0.4706,0.0,0.0,0.0588,0.0,0.0,0.0588,-1.4118,1.79,0.6605,1.1,0.2896,3.0,0.767,4.0
Fe4 H6 O18 P6,4,0.0,0.0,0.0,0.5294,0.0,0.0,0.0,0.0,0.0,0.1176,-1.5294,1.61,0.6757,1.15,0.3385,3.0,0.8765,4.0
Cl6 H24 O12 V2,4,0.0,0.0,0.0,0.2727,0.1364,0.0,0.0,0.0,0.0,0.0455,-1.0,1.81,0.6028,1.1,0.3221,3.0,0.8732,3.0
Co1 H8 O14 P2 V2,5,0.0,0.0,0.0,0.5185,0.0,0.0,0.0,0.0,0.0,0.1111,-1.1111,1.81,0.6923,1.1,0.3325,3.0,0.9027,3.0
Cs2 H4 Mg1,3,0.0,0.2857,0.1429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.41,0.6327,2.35,1.0385,5.0,2.1853,5.5
H32 N8 O16 S4,4,0.0,0.0,0.0,0.2667,0.0,0.0,0.0,0.0,0.0,0.0,-1.6,1.24,0.5429,0.75,0.2298,2.0,0.6182,4.0
Cr2 H4 K2 Mg1 O10,5,0.0,0.1053,0.0526,0.5263,0.0,0.0,0.0,0.0,0.0,0.1053,-0.7368,2.62,0.9587,1.95,0.595,3.0,1.0178,3.0
B6 H30 Mg2 O26,4,0.0,0.0,0.0313,0.4063,0.0,0.0,0.0938,0.0,0.0,0.0,-0.9375,2.13,0.6628,1.25,0.2756,2.0,0.5555,3.0
Al4 Co2 H20 Zr12,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3684,1.1579,0.87,0.3949,1.3,0.6112,4.0,1.8125,5.4000000000000004
H1 Ni1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.29,0.145,1.1,0.55,3.0,1.5,6.0
F16 H4 P4,3,0.0,0.0,0.0,0.0,0.6667,0.0,0.0,0.0,0.0,0.0,-1.3333,1.79,0.8415,0.75,0.2244,2.0,0.5774,4.0
As4 Ca4 H8 Mn2 O20,5,0.0,0.0,0.1053,0.5263,0.0,0.0,0.1053,0.0,0.0,0.0526,-1.2632,2.44,0.862,1.55,0.4686,3.0,1.0786,3.0
B4 H16 Na4,3,0.0,0.1667,0.0,0.0,0.0,0.0,0.1667,0.0,0.0,0.0,0.0,1.27,0.4651,1.55,0.5762,2.0,0.7638,4.0
Cu2 H4 O10 S2,4,0.0,0.0,0.0,0.5556,0.0,0.0,0.0,0.0,0.0,0.1111,-1.3333,1.54,0.6272,1.1,0.324,3.0,0.8749,3.0
H16 Li4 N4 O16 Se4,5,0.0,0.0909,0.0,0.4545,0.0,0.0,0.0,0.0,0.0,0.0,-1.4545,2.46,0.7542,1.2,0.3714,3.0,0.8332,3.75
H1 K1 S1,3,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6667,1.76,0.7562,1.95,0.8031,3.0,1.2472,3.0
H2 Mg5 O6,3,0.0,0.0,0.3846,0.4615,0.0,0.0,0.0,0.0,0.0,0.0,-0.3077,2.13,0.9805,1.25,0.4949,2.0,0.6966,3.0
H1 Li1 Nd2 O3,4,0.0,0.1429,0.0,0.4286,0.0,0.2857,0.0,0.0,0.2857,0.0,-0.0,2.46,1.0907,1.6,0.6192,7.0,2.8212,5.0
H4 O6 V2,3,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.1667,-0.5,1.81,0.7398,1.1,0.3668,3.0,1.0,3.0
Ba2 Cl4 H12 O22,4,0.0,0.0,0.05,0.55,0.1,0.0,0.0,0.0,0.0,0.0,-1.4,2.55,0.7183,1.9,0.4156,5.0,1.0954,3.0
H36 P4 Si12,3,0.0,0.0,0.0,0.0,0.0,0.0,0.2308,0.0,0.0,0.0,-1.8462,0.3,0.126,0.85,0.3815,2.0,0.9231,4.0
Al3 H7 O14 P2 Sr1,5,0.0,0.0,0.037,0.5185,0.0,0.0,0.0,0.0,0.0,0.0,-1.1111,2.49,0.7826,1.75,0.399,4.0,0.8811,3.1428571428571428
H28 N4 O24 Se8,4,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-1.625,1.24,0.5666,0.9,0.2915,3.0,0.9499,3.5714285714285716
Cl8 Cu2 H20 K1 N3 O4,6,0.0,0.0263,0.0,0.1053,0.2105,0.0,0.0,0.0,0.0,0.0526,-1.0526,2.62,0.5883,1.95,0.4417,3.0,1.0138,3.6000000000000001
H4 Li4 O12 Se4,4,0.0,0.1667,0.0,0.6667,0.0,0.0,0.0,0.0,0.0,0.0,-1.3333,2.46,0.9009,1.2,0.4008,3.0,0.8975,3.0
H4 O8 P2 Rb2,4,0.0,0.125,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-1.5,2.62,0.8987,2.1,0.6329,4.0,1.199,3.0
H4 Ni2 O10 Se2,4,0.0,0.0,0.0,0.6667,0.0,0.0,0.0,0.0,0.0,0.1111,-1.3333,1.53,0.6272,1.1,0.3448,3.0,1.0304,3.0
H2 Ti1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.6667,0.66,0.3111,1.15,0.5421,3.0,1.4142,8.0
Cd2 H4 O4,3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.2,-0.8,1.75,0.7154,1.3,0.4764,4.0,1.4697,3.25
Cr1 F6 H12 O6 Si1,5,0.0,0.0,0.0,0.2308,0.2308,0.0,0.0385,0.0,0.0,0.0385,-1.1923,2.32,0.8118,1.15,0.2738,3.0,0.7308,3.0
H6 Ru1 Sr2,3,0.0,0.0,0.2222,0.0,0.0,0.0,0.0,0.0,0.0,0.1111,0.1111,1.25,0.5197,1.75,0.7399,4.0,1.8856,6.0
H144 Mg6 O108 Sb12,4,0.0,0.0,0.0222,0.4,0.0,0.0,0.0444,0.0,0.0,0.0,-1.4222,2.13,0.6428,1.25,0.3144,4.0,0.9016,3.0
H4 O4 V2,3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.2,-0.2,1.81,0.7308,1.1,0.4017,3.0,1.0954,3.0
H4 O2,2,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,-1.3333,1.24,0.5845,0.35,0.165,1.0,0.4714,3.0
B2 Ba2 Co2 H2 O18 P4,6,0.0,0.0,0.0667,0.6,0.0,0.0,0.0667,0.0,0.0,0.0667,-1.2,2.55,0.8105,1.9,0.4374,5.0,1.147,3.0
B2 H8 Na2,3,0.0,0.1667,0.0,0.0,0.0,0.0,0.1667,0.0,0.0,0.0,0.0,1.27,0.4651,1.55,0.5762,2.0,0.7638,4.0
Al12 H4 O52 Si12 Sr8,5,0.0,0.0,0.0909,0.5909,0.0,0.0,0.1364,0.0,0.0,0.0,-1.1818,2.49,0.9288,1.75,0.4511,4.0,0.9415,3.0
H4 Mn6 Na2 O24 P6,5,0.0,0.0476,0.0,0.5714,0.0,0.0,0.0,0.0,0.0,0.1429,-1.3333,2.51,0.8421,1.55,0.3955,3.0,0.8438,3.0
Br2 Ca1 H12 O6,4,0.0,0.0,0.0476,0.2857,0.0952,0.0,0.0,0.0,0.0,0.0,-1.1429,2.44,0.653,1.55,0.399,3.0,1.0302,3.0
Al2 H6 O6,3,0.0,0.0,0.0,0.4286,0.0,0.0,0.0,0.0,0.0,0.0,-0.8571,1.83,0.7133,1.0,0.331,2.0,0.6999,3.0
H2 Mg2 O3,3,0.0,0.0,0.2857,0.4286,0.0,0.0,0.0,0.0,0.0,0.0,-0.5714,2.13,0.8992,1.25,0.4917,2.0,0.7559,3.0
Br12 H12 N4 Sc4,4,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.125,-0.75,1.68,0.5584,1.35,0.4921,3.0,1.4087,4.0
H8 N2 O8 Re2,4,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.1,-1.1,1.54,0.6262,1.1,0.3192,5.0,1.4142,4.0
B80 H104 I8,3,0.0,0.0,0.0,0.0,0.0417,0.0,0.4167,0.0,0.0,0.0,0.6667,0.62,0.1313,1.15,0.3411,4.0,0.862,3.7692307692307692
Ag6 C12 H12 N12 O6 Tb2,6,0.0,0.0,0.0,0.12,0.0,0.04,0.0,0.0,0.04,0.12,-1.92,3.44,0.6979,1.5,0.4375,7.0,1.6219,3.0
Br1 H1,2,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,-1.0,0.76,0.38,0.9,0.45,3.0,1.5,6.0
Cl4 H12 O20,3,0.0,0.0,0.0,0.5556,0.1111,0.0,0.0,0.0,0.0,0.0,-1.5556,1.24,0.569,0.75,0.2311,2.0,0.6285,3.0
C4 H32 N24,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.84,0.4016,0.45,0.2035,1.0,0.4989,3.5
Al2 Be2 H10,3,0.0,0.0,0.1429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.63,0.2758,1.0,0.4101,2.0,0.7284,4.4000000000000004
C8 H8 K8 N16,4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,2.22,0.819,1.95,0.6748,3.0,0.9798,3.0
Cl4 Cr1 Cs1 H18 N6 O8,6,0.0,0.0263,0.0,0.2105,0.1053,0.0,0.0,0.0,0.0,0.0263,-1.3684,2.65,0.6289,2.35,0.4423,5.0,1.03,4.0
H40 N4 Ni2 O28 S4,5,0.0,0.0,0.0,0.359,0.0,0.0,0.0,0.0,0.0,0.0256,-1.4359,1.53,0.5894,1.1,0.2584,3.0,0.7059,3.3999999999999999
H2 Na2 O14 P4 Zn2,5,0.0,0.0833,0.0,0.5833,0.0,0.0,0.0,0.0,0.0,0.0833,-1.5,2.51,0.8554,1.55,0.4047,3.0,0.7454,3.0
H18 Mg6 Rb6,3,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.5772,2.1,0.8635,4.0,1.6,6.333333333333333
Er1 H2,2,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.3333,0.0,0.3333,0.96,0.4525,1.5,0.7071,7.0,3.2998,8.0
H2 Ta1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,1.0,0.7,0.33,1.2,0.5657,5.0,2.357,8.0
Al1 C12 H36 I3 O6 S6,6,0.0,0.0,0.0,0.0938,0.0469,0.0,0.0,0.0,0.0,0.0,-1.6875,1.83,0.3784,1.15,0.3373,4.0,0.998,4.0
As8 Ca10 H20 O40,4,0.0,0.0,0.1282,0.5128,0.0,0.0,0.1026,0.0,0.0,0.0,-1.3333,2.44,0.8618,1.55,0.4822,3.0,1.0665,3.0
Cl4 Cr2 H34 N8 O6,5,0.0,0.0,0.0,0.1111,0.0741,0.0,0.0,0.0,0.0,0.037,-1.2593,1.78,0.5062,1.15,0.299,3.0,0.7874,3.7058823529411766
Cu4 H16 O16 P8,4,0.0,0.0,0.0,0.3636,0.0,0.0,0.0,0.0,0.0,0.0909,-1.4545,1.54,0.624,1.1,0.353,3.0,0.9535,4.0
B6 Cs2 H6,3,0.0,0.1429,0.0,0.0,0.0,0.0,0.4286,0.0,0.0,0.0,1.0,1.41,0.4713,2.35,0.7692,5.0,1.6413,3.0
H24 O4 Si8,3,0.0,0.0,0.0,0.1111,0.0,0.0,0.2222,0.0,0.0,0.0,-1.7778,1.54,0.431,0.85,0.3497,2.0,0.8315,4.0
H4 N4 S28,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.84,0.1987,0.75,0.2473,2.0,0.6667,3.0
H8 S4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3333,0.38,0.1791,0.75,0.3536,2.0,0.9428,4.0
Al8 C24 F48 H144 N72,5,0.0,0.0,0.0,0.0,0.1622,0.0,0.0,0.0,0.0,0.0,-1.6216,2.37,0.6703,1.0,0.2279,2.0,0.5499,3.0
Br2 H4 Mn1 O2,4,0.0,0.0,0.0,0.2222,0.2222,0.0,0.0,0.0,0.0,0.1111,-0.8889,1.89,0.6152,1.15,0.4355,3.0,1.3147,3.0
H8 Li4 O16 P4,4,0.0,0.125,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-1.5,2.46,0.8588,1.2,0.3691,2.0,0.5995,3.0
H4 Mg2,2,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.4196,1.25,0.5893,2.0,0.9428,6.0
Be16 H64 N32,3,0.0,0.0,0.1429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1429,1.47,0.4856,0.8,0.2914,1.0,0.4949,3.5
Al2 H6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.2555,1.0,0.433,2.0,0.866,6.0
